adjudication_row,component,requirement,root_box_id,record_id,freeze_route_kind,freeze_route_status,min_surplus,numeric_clearance_ok,route_status_ok,strict_numeric_required,adjudication_status,adjudication_pass,failure_reason,proof_boundary
144,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y30.d18y50.d19rho1.d20y50.d21x50.d22x31.d23y51.d24x50.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000842348201612,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
145,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y50.d24x51.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000843487313796,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
146,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20x51.d21y50.d22y51.d23x51.d24x30.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000844299544942,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
147,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20y50.d21x50.d22y51.d23x50.d24x30.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000844299544942,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
148,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20x51.d21y50.d22y51.d23x51.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000847463204665,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
149,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20y50.d21x50.d22y51.d23x50.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000847463204665,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
150,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y30.d18y50.d19rho1.d20y50.d21x50.d22x31.d23y51.d24x51.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000851363375439,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
151,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y50.d24x51.d25y31.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000851623908196,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
152,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y50.d24x51.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000851623908196,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
153,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20y50.d21x50.d22y51.d23x51.d24x30.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000856602271751,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
154,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20y50.d21x50.d22y51.d23x51.d24y30.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000856602271751,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
155,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho1.d20y50.d21x50.d22x31.d23y50.d24x51.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000861666597111,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
156,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho1.d20y50.d21x50.d22x31.d23y51.d24x51.d25y31.d26x31.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000861666597111,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
157,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x51.d25y30.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000861666597111,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
158,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x30.d20rho1.d21y50.d22x50.d23y51.d24x51.d25y31.d26x30.d27rho0,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000861666597111,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
159,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y50.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00086266979518,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
160,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho0.d17y31.d18y50.d19x51.d20y50.d21x31.d22y51.d23x50.d24y30.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00087032004475,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
161,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y50.d24x50.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00087142605629,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
162,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x31.d20rho1.d21x51.d22y50.d23y50.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.00087167272474,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
163,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho0.d20y50.d21x50.d22x31.d23y50.d24x51.d25y31.d26x31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000873026876175,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
164,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x30.d16rho1.d17y31.d18y50.d19rho0.d20y50.d21x50.d22x31.d23y51.d24x51.d25y31.d26x31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000873026876175,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
165,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x30.d16rho0.d17y30.d18y50.d19x51.d20y50.d21x31.d22y50.d23x50.d24y31.d25rho1.d26x31.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000873870690255,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
166,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x31.d20x51.d21y50.d22y51.d23x50.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000874035467893,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
167,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20x51.d21y50.d22y50.d23x50.d24x30.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000876499402049,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
168,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x31.d20rho1.d21y50.d22x50.d23y50.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000877572327322,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
169,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21x51.d22y50.d23y51.d24x51.d25x30.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000879339066435,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
170,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21y50.d22x50.d23y51.d24x50.d25x30.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000879339066435,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
171,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21x51.d22y50.d23y51.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000883486534465,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
172,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y51.d24x50.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000883486534465,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
173,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y50.d24x51.d25y31.d26rho0.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000884463649438,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
174,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y31.d18y50.d19x31.d20rho0.d21y50.d22x50.d23y50.d24x51.d25y31.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000884463649438,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
175,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x30.d20x51.d21y50.d22y50.d23x50.d24x31.d25y31.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000884512185544,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
176,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho1.d17y30.d18y50.d19x30.d20rho0.d21y50.d22x50.d23y51.d24x51.d25x30.d26y31,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000891396669661,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
177,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x50.d14y30.d15x31.d16rho0.d17y30.d18y50.d19x31.d20x51.d21y50.d22y50.d23x50.d24y31.d25rho1.d26rho1.d27x30,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000896174457267,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
178,H004,common_source_event_aware_interval_replay_required,D060-00006002,A062-D060-00006002.d1rho1.d2rho1.d3y51.d4x51.d5y31.d6x31.d7rho0.d8y51.d9x51.d10y30.d11x30.d12rho1.d13x51.d14y30.d15x31.d16rho0.d17y31.d18y50.d19x30.d20y50.d21x50.d22y50.d23x51.d24y31.d25x30.d26rho1.d27rho1,h004_common_source_event_aware_record_freeze_candidate,frozen_common_source_event_aware_candidate_pending_interval_replay,0.000896732331526,True,True,False,pass_event_aware_interval_replay,True,,candidate_final_adjudication_replay_not_external_formalization
